   i    j      cc  nref
   2   39  0.9543 11217
   2   40  0.8885 10839
   2   41  0.9679 11179
   2   42  0.9728 11218
   2   43  0.9434 11177
   2   44  0.9356 11097
   2   45  0.9376 11106
   2   46  0.9673 11227
   2   47  0.2010 8989
   2   48  0.9529 11181
   2   49  0.9729 9777
   2   50  0.9882 11218
   2   51  0.9709 11221
   2   52  0.9745 11227
   2   53  0.9817 11232
   2   54  0.9627 11233
   2   55  0.9785 9802
   2   56  0.9731 11182
   2   57  0.9529 8931
   2   58  0.9754 9794
   2   59  0.9626 11234
   2   60  0.5697 5213
   2   61  0.9461 9876
   2   62  0.9753 10517
   2   63  0.9384 11095
   2   64  0.9590 11234
   2   65  0.9764 9818
   2   66  0.9534 11214
   2   67  0.9164 9793
   2   68  0.1313 6719
   2   69  0.9643 11164
   2   70  0.9747 11173
   2   71  0.9810 11124
   2   72  0.9795 11140
   2   73  0.9527 11222
   2   74  0.8882 10950
   2   75  0.1027 6085
   2   76  0.9552 11121
   2   77  0.9632 11205
   2   78  0.9803 11232
   2   79  0.9307 11045
   2   80  0.9569 11234
   2   81  0.1492 6769
   2   82  0.9531 10998
   2   83  0.9719 11229
   2   84  0.9638 11232
   2   85  0.9263 10909
   2   86  0.9371 10470
   2   87  0.9792 11216
   2   88  0.9530 11158
   2   89  0.9262 11232
   2   90  0.9576 11226
   2   91  0.8785 11024
   2   92  0.9688 11176
   2   93  0.9786 10441
   2   94  0.9791 11152
   2   95  0.9652 11054
   2   96  0.9571 11213
   2   97  0.8869 10816
   2   98  0.9712 11181
   2   99  0.9544 11230
   2  100  0.8914 10955
   2  101  0.9419 10978
   2  102  0.2553 11232
   2  103  0.8909 10828
   2  104  0.9364 11227
   2  105  0.9677 11116
   2  106  0.9665 11089
   2  107  0.9562 11031
   2  108  0.9642 11074
   2  109  0.9677 11205
   2  110  0.9365 11083
   2  111  0.8775 11077
   2  112  0.9740 9803
   2  113  0.0911 3261
   2  114  0.9471 11230
   2  115  0.9274 10983
   2  116  0.9560 11089
   2  117  0.9750 11192
   2  118  0.9550 11216
   2  119  0.8918 6963
   2  120  0.1475 7558
   2  121  0.9431 10990
   2  122  0.9552 11226
   2  123  0.2592 11222
   2  124  0.2576 11222
   2  125  0.2353 9983
   2  126  0.2135 9942
   2  127  0.9892 11227
   2  128  0.9766 11219
   2  129  0.9860 11229
   2  130  0.9843 11224
   2  131  0.1348 7383
   2  132  0.1460 7301
   2  133  0.1808 8561
   2  134  0.2375 10151
   2  135  0.1725 7468
   2  136  0.2550 11229
   2  137  0.2488 11231
   2  138  0.9670 11143
   2  139  0.9673 11178
   2  140  0.1858 8043
   2  141  0.1718 7469
   2  142  0.9747 11231
   2  143  0.7786 6879
   2  144  0.2422 10123
   2  145  0.2247 9458
   3    4  0.9741 11690
   3    5  0.1580 8263
   3    6  0.1305 6973
   3    7  0.9251 11550
   3    8  0.1712 7679
   3    9  0.2066  432
   3   10  0.9122 11500
   3   11  0.9883 11706
   3   12  0.9952 11705
   3   13  0.9312 11613
   3   14  0.9674 11669
   3   15  0.8559 11330
   3   16  0.8759 11296
   3   17  0.9265 11530
   3   18  0.9247 11504
   3   19  0.9671 11635
   3   20  0.9549 11747
   3   21  0.8343 11255
   3   22  0.8418 11231
   3   23  0.8616 3180
   3   24  0.9385 11552
   3   25  0.9101 11595
   3   26  0.9692 11634
   3   27  0.9644 11526
   3   28  0.9123 11560
   3   29  0.8911 10721
   3   30  0.8156 11153
   3   31  0.8830 11334
   3   32  0.8548 11244
   3   33  0.9679 11756
   3   34  0.8805 11416
   3   35  0.9680 11644
   3   36  0.9648 10819
   3   37  0.9477 11625
   3   38  0.6611 7224
   3   39  0.9196 11594
   3   40  0.8165 11183
   3   41  0.9474 11562
   3   42  0.9655 11647
   3   43  0.9173 11562
   3   44  0.8928 11477
   3   45  0.8935 11487
   3   46  0.9844 11693
   3   47  0.1964 9304
   3   48  0.9201 11566
   3   49  0.9621 10121
   3   50  0.9697 11614
   3   51  0.9811 11656
   3   52  0.9780 11666
   3   53  0.9768 11671
   3   54  0.9678 11669
   3   55  0.9639 10146
   3   56  0.9430 11561
   3   57  0.9341 9257
   3   58  0.9592 10138
   3   59  0.9307 11640
   3   60  0.5066 5395
   3   61  0.9187 10220
   3   62  0.9555 10892
   3   63  0.9000 11478
   3   64  0.9706 11672
   3   65  0.9579 10162
   3   66  0.9359 11592
   3   67  0.9125 10137
   3   68  0.1332 6965
   3   69  0.9445 11549
   3   70  0.9713 11558
   3   71  0.9645 11509
   3   72  0.9646 11525
   3   73  0.9155 11600
   3   74  0.8465 11315
   3   75  0.1066 6321
   3   76  0.9170 11503
   3   77  0.9415 11584
   3   78  0.9598 11641
   3   79  0.8808 11412
   3   80  0.9666 11669
   3   81  0.1491 7002
   3   82  0.9238 11373
   3   83  0.9771 11667
   3   84  0.9350 11625
   3   85  0.8720 11270
   3   86  0.9360 10850
   3   87  0.9591 11627
   3   88  0.9270 11541
   3   89  0.9723 11740
   3   90  0.9304 11603
   3   91  0.8370 11400
   3   92  0.9438 11559
   3   93  0.9566 10803
   3   94  0.9663 11536
   3   95  0.9363 11435
   3   96  0.9764 11723
   3   97  0.8188 11160
   3   98  0.9388 11565
   3   99  0.9656 11669
   3  100  0.8483 11323
   3  101  0.8854 11338
   3  102  0.2512 11773
   3  103  0.8208 11172
   3  104  0.9860 11757
   3  105  0.9281 11499
   3  106  0.9213 11471
   3  107  0.9009 11405
   3  108  0.9107 11452
   3  109  0.9521 11600
   3  110  0.9008 11465
   3  111  0.8400 11459
   3  112  0.9641 10147
   3  113  0.0982 3407
   3  114  0.9758 11708
   3  115  0.8811 11353
   3  116  0.9074 11469
   3  117  0.9379 11577
   3  118  0.9155 11608
   3  119  0.8460 7228
   3  120  0.1489 7826
   3  121  0.9109 11363
   3  122  0.9306 11603
   3  123  0.2540 11770
   3  124  0.2521 11749
   3  125  0.2265 10325
   3  126  0.2052 10278
   3  127  0.9657 11426
   3  128  0.9921 11466
   3  129  0.9845 11729
   3  130  0.9827 11694
   3  131  0.1346 7651
   3  132  0.1448 7568
   3  133  0.1756 8865
   3  134  0.2292 10496
   3  135  0.1704 7736
   3  136  0.2511 11779
   3  137  0.2458 11766
   3  138  0.9276 11527
   3  139  0.9327 11563
   3  140  0.1818 8327
   3  141  0.1695 7729
   3  142  0.9490 11679
   3  143  0.7415 7144
   3  144  0.2296 10147
   3  145  0.2131 9488
   4    5  0.1827 8317
   4    6  0.1565 7019
   4    7  0.9673 11632
   4    8  0.1973 7707
   4    9  0.2185  435
   4   10  0.9500 11575
   4   11  0.9689 11769
   4   12  0.9710 11748
   4   13  0.9619 11699
   4   14  0.9733 11755
   4   15  0.8917 11405
   4   16  0.9308 11373
   4   17  0.9573 11607
   4   18  0.9576 11579
   4   19  0.9831 11711
   4   20  0.9632 11776
   4   21  0.8901 11332
   4   22  0.8893 11305
   4   23  0.8439 3203
   4   24  0.9682 11627
   4   25  0.9586 11670
   4   26  0.9836 11709
   4   27  0.9803 11601
   4   28  0.9438 11635
   4   29  0.9384 10795
   4   30  0.8812 11224
   4   31  0.9398 11409
   4   32  0.9122 11321
   4   33  0.9265 11787
   4   34  0.9267 11495
   4   35  0.9831 11724
   4   36  0.9846 10894
   4   37  0.9666 11710
   4   38  0.7356 7270
   4   39  0.9562 11677
   4   40  0.8822 11254
   4   41  0.9739 11639
   4   42  0.9815 11722
   4   43  0.9479 11637
   4   44  0.9444 11553
   4   45  0.9402 11564
   4   46  0.9796 11772
   4   47  0.2139 9370
   4   48  0.9568 11641
   4   49  0.9813 10187
   4   50  0.9905 11689
   4   51  0.9829 11731
   4   52  0.9838 11741
   4   53  0.9889 11757
   4   54  0.9746 11755
   4   55  0.9853 10212
   4   56  0.9763 11642
   4   57  0.9626 9323
   4   58  0.9829 10204
   4   59  0.9637 11726
   4   60  0.5838 5422
   4   61  0.9585 10287
   4   62  0.9861 10967
   4   63  0.9467 11552
   4   64  0.9711 11758
   4   65  0.9863 10228
   4   66  0.9540 11674
   4   67  0.9337 10210
   4   68  0.1548 7012
   4   69  0.9658 11623
   4   70  0.9767 11633
   4   71  0.9840 11584
   4   72  0.9828 11599
   4   73  0.9591 11682
   4   74  0.8914 11390
   4   75  0.1274 6362
   4   76  0.9559 11577
